line_number,title,label,speaker,gender,year,score,word
500,The Shawshank Redemption,speech,CHAPLAIN,unclear,1994,9.2,maketh
500,The Shawshank Redemption,speech,CHAPLAIN,unclear,1994,9.2,lie
500,The Shawshank Redemption,speech,CHAPLAIN,unclear,1994,9.2,green
501,The Shawshank Redemption,speech,CHAPLAIN,unclear,1994,9.2,pastures
501,The Shawshank Redemption,speech,CHAPLAIN,unclear,1994,9.2,leadeth
502,The Shawshank Redemption,speech,CHAPLAIN,unclear,1994,9.2,waters
502,The Shawshank Redemption,speech,CHAPLAIN,unclear,1994,9.2,restoreth
502,The Shawshank Redemption,speech,CHAPLAIN,unclear,1994,9.2,soul
510,The Shawshank Redemption,speech,RED,male,1994,9.2,night's
510,The Shawshank Redemption,speech,RED,male,1994,9.2,toughest
511,The Shawshank Redemption,speech,RED,male,1994,9.2,doubt
511,The Shawshank Redemption,speech,RED,male,1994,9.2,march
512,The Shawshank Redemption,speech,RED,male,1994,9.2,naked
512,The Shawshank Redemption,speech,RED,male,1994,9.2,day
512,The Shawshank Redemption,speech,RED,male,1994,9.2,born
512,The Shawshank Redemption,speech,RED,male,1994,9.2,fresh
513,The Shawshank Redemption,speech,RED,male,1994,9.2,bible
513,The Shawshank Redemption,speech,RED,male,1994,9.2,reading
513,The Shawshank Redemption,speech,RED,male,1994,9.2,skin
513,The Shawshank Redemption,speech,RED,male,1994,9.2,burning
514,The Shawshank Redemption,speech,RED,male,1994,9.2,half
514,The Shawshank Redemption,speech,RED,male,1994,9.2,blind
514,The Shawshank Redemption,speech,RED,male,1994,9.2,delousing
515,The Shawshank Redemption,speech,RED,male,1994,9.2,throw
520,The Shawshank Redemption,speech,RED,male,1994,9.2,cell
520,The Shawshank Redemption,speech,RED,male,1994,9.2,bars
520,The Shawshank Redemption,speech,RED,male,1994,9.2,slam
520,The Shawshank Redemption,speech,RED,male,1994,9.2,home
521,The Shawshank Redemption,speech,RED,male,1994,9.2,real
522,The Shawshank Redemption,speech,RED,male,1994,9.2,life
522,The Shawshank Redemption,speech,RED,male,1994,9.2,blown
522,The Shawshank Redemption,speech,RED,male,1994,9.2,blink
523,The Shawshank Redemption,speech,RED,male,1994,9.2,eye
523,The Shawshank Redemption,speech,RED,male,1994,9.2,cold
523,The Shawshank Redemption,speech,RED,male,1994,9.2,season
523,The Shawshank Redemption,speech,RED,male,1994,9.2,hell
524,The Shawshank Redemption,speech,RED,male,1994,9.2,stretching
524,The Shawshank Redemption,speech,RED,male,1994,9.2,ahead
525,The Shawshank Redemption,speech,RED,male,1994,9.2,left
525,The Shawshank Redemption,speech,RED,male,1994,9.2,time
525,The Shawshank Redemption,speech,RED,male,1994,9.2,world
530,The Shawshank Redemption,speech,RED,male,1994,9.2,fish
530,The Shawshank Redemption,speech,RED,male,1994,9.2,close
530,The Shawshank Redemption,speech,RED,male,1994,9.2,madness
531,The Shawshank Redemption,speech,RED,male,1994,9.2,night
532,The Shawshank Redemption,speech,RED,male,1994,9.2,breaks
532,The Shawshank Redemption,speech,RED,male,1994,9.2,crying
533,The Shawshank Redemption,speech,RED,male,1994,9.2,time
533,The Shawshank Redemption,speech,RED,male,1994,9.2,question
537,The Shawshank Redemption,speech,RED,male,1994,9.2,bet
538,The Shawshank Redemption,speech,RED,male,1994,9.2,guess
538,The Shawshank Redemption,speech,RED,male,1994,9.2,money
555,The Shawshank Redemption,speech,GUARD,male,1994,9.2,lights
555,The Shawshank Redemption,speech,GUARD,male,1994,9.2,night
555,The Shawshank Redemption,speech,GUARD,male,1994,9.2,ladies
560,The Shawshank Redemption,speech,RED,male,1994,9.2,remember
560,The Shawshank Redemption,speech,RED,male,1994,9.2,night
561,The Shawshank Redemption,speech,RED,male,1994,9.2,time
561,The Shawshank Redemption,speech,RED,male,1994,9.2,ago
566,The Shawshank Redemption,speech,VARIOUS VOICES,unclear,1994,9.2,fishee
566,The Shawshank Redemption,speech,VARIOUS VOICES,unclear,1994,9.2,fishee
566,The Shawshank Redemption,speech,VARIOUS VOICES,unclear,1994,9.2,fisheeee
567,The Shawshank Redemption,speech,VARIOUS VOICES,unclear,1994,9.2,fish
568,The Shawshank Redemption,speech,VARIOUS VOICES,unclear,1994,9.2,whooole
568,The Shawshank Redemption,speech,VARIOUS VOICES,unclear,1994,9.2,lot
569,The Shawshank Redemption,speech,VARIOUS VOICES,unclear,1994,9.2,daddies
569,The Shawshank Redemption,speech,VARIOUS VOICES,unclear,1994,9.2,dicked
570,The Shawshank Redemption,speech,VARIOUS VOICES,unclear,1994,9.2,mommies
570,The Shawshank Redemption,speech,VARIOUS VOICES,unclear,1994,9.2,takin
571,The Shawshank Redemption,speech,VARIOUS VOICES,unclear,1994,9.2,fish
571,The Shawshank Redemption,speech,VARIOUS VOICES,unclear,1994,9.2,quiz
573,The Shawshank Redemption,speech,VARIOUS VOICES,unclear,1994,9.2,sshhh
573,The Shawshank Redemption,speech,VARIOUS VOICES,unclear,1994,9.2,screws'll
574,The Shawshank Redemption,speech,VARIOUS VOICES,unclear,1994,9.2,hear
574,The Shawshank Redemption,speech,VARIOUS VOICES,unclear,1994,9.2,fishee
574,The Shawshank Redemption,speech,VARIOUS VOICES,unclear,1994,9.2,fishee
574,The Shawshank Redemption,speech,VARIOUS VOICES,unclear,1994,9.2,fisheeee
576,The Shawshank Redemption,speech,RED,male,1994,9.2,boys
576,The Shawshank Redemption,speech,RED,male,1994,9.2,fishin
577,The Shawshank Redemption,speech,RED,male,1994,9.2,timers
577,The Shawshank Redemption,speech,RED,male,1994,9.2,quit
578,The Shawshank Redemption,speech,RED,male,1994,9.2,till
578,The Shawshank Redemption,speech,RED,male,1994,9.2,reel
590,The Shawshank Redemption,speech,HEYWOOD,male,1994,9.2,fat
590,The Shawshank Redemption,speech,HEYWOOD,male,1994,9.2,faaaat
590,The Shawshank Redemption,speech,HEYWOOD,male,1994,9.2,talk
592,The Shawshank Redemption,speech,HEYWOOD,male,1994,9.2,hear
592,The Shawshank Redemption,speech,HEYWOOD,male,1994,9.2,breathin
593,The Shawshank Redemption,speech,HEYWOOD,male,1994,9.2,listen
593,The Shawshank Redemption,speech,HEYWOOD,male,1994,9.2,nitwits
593,The Shawshank Redemption,speech,HEYWOOD,male,1994,9.2,hear
597,The Shawshank Redemption,speech,HEYWOOD,male,1994,9.2,bad
598,The Shawshank Redemption,speech,HEYWOOD,male,1994,9.2,introduce
598,The Shawshank Redemption,speech,HEYWOOD,male,1994,9.2,feel
599,The Shawshank Redemption,speech,HEYWOOD,male,1994,9.2,home
599,The Shawshank Redemption,speech,HEYWOOD,male,1994,9.2,ol
600,The Shawshank Redemption,speech,HEYWOOD,male,1994,9.2,bull
600,The Shawshank Redemption,speech,HEYWOOD,male,1994,9.2,queers
600,The Shawshank Redemption,speech,HEYWOOD,male,1994,9.2,who'd
600,The Shawshank Redemption,speech,HEYWOOD,male,1994,9.2,love
601,The Shawshank Redemption,speech,HEYWOOD,male,1994,9.2,acquaintance
602,The Shawshank Redemption,speech,HEYWOOD,male,1994,9.2,white
602,The Shawshank Redemption,speech,HEYWOOD,male,1994,9.2,mushy
605,The Shawshank Redemption,speech,FAT-ASS,male,1994,9.2,god
605,The Shawshank Redemption,speech,FAT-ASS,male,1994,9.2,belong
606,The Shawshank Redemption,speech,FAT-ASS,male,1994,9.2,home
609,The Shawshank Redemption,speech,HEYWOOD,male,1994,9.2,fat
609,The Shawshank Redemption,speech,HEYWOOD,male,1994,9.2,nose
614,The Shawshank Redemption,speech,VOICES,unclear,1994,9.2,fresh
614,The Shawshank Redemption,speech,VOICES,unclear,1994,9.2,fish
614,The Shawshank Redemption,speech,VOICES,unclear,1994,9.2,fresh
614,The Shawshank Redemption,speech,VOICES,unclear,1994,9.2,fish
614,The Shawshank Redemption,speech,VOICES,unclear,1994,9.2,fresh
615,The Shawshank Redemption,speech,VOICES,unclear,1994,9.2,fish
615,The Shawshank Redemption,speech,VOICES,unclear,1994,9.2,fresh
615,The Shawshank Redemption,speech,VOICES,unclear,1994,9.2,fish
617,The Shawshank Redemption,speech,FAT-ASS,male,1994,9.2,home
623,The Shawshank Redemption,speech,HADLEY,male,1994,9.2,christ
623,The Shawshank Redemption,speech,HADLEY,male,1994,9.2,happy
625,The Shawshank Redemption,speech,VOICE,unclear,1994,9.2,lord's
625,The Shawshank Redemption,speech,VOICE,unclear,1994,9.2,vain
626,The Shawshank Redemption,speech,VOICE,unclear,1994,9.2,tellin
626,The Shawshank Redemption,speech,VOICE,unclear,1994,9.2,warden
629,The Shawshank Redemption,speech,HADLEY,male,1994,9.2,tellin
629,The Shawshank Redemption,speech,HADLEY,male,1994,9.2,baton
633,The Shawshank Redemption,speech,HADLEY,male,1994,9.2,malfunction
633,The Shawshank Redemption,speech,HADLEY,male,1994,9.2,fat
634,The Shawshank Redemption,speech,HADLEY,male,1994,9.2,barrel
634,The Shawshank Redemption,speech,HADLEY,male,1994,9.2,monkey
634,The Shawshank Redemption,speech,HADLEY,male,1994,9.2,spunk
637,The Shawshank Redemption,speech,FAT-ASS,male,1994,9.2,supposed
639,The Shawshank Redemption,speech,HADLEY,male,1994,9.2,count
640,The Shawshank Redemption,speech,HADLEY,male,1994,9.2,shut
641,The Shawshank Redemption,speech,HADLEY,male,1994,9.2,fore
641,The Shawshank Redemption,speech,HADLEY,male,1994,9.2,sing
641,The Shawshank Redemption,speech,HADLEY,male,1994,9.2,lullabye
651,The Shawshank Redemption,speech,HADLEY,male,1994,9.2,tub
652,The Shawshank Redemption,speech,HADLEY,male,1994,9.2,infirmary
654,The Shawshank Redemption,speech,HADLEY,male,1994,9.2,hear
654,The Shawshank Redemption,speech,HADLEY,male,1994,9.2,fart
655,The Shawshank Redemption,speech,HADLEY,male,1994,9.2,rest
655,The Shawshank Redemption,speech,HADLEY,male,1994,9.2,night
656,The Shawshank Redemption,speech,HADLEY,male,1994,9.2,god
656,The Shawshank Redemption,speech,HADLEY,male,1994,9.2,jesus
657,The Shawshank Redemption,speech,HADLEY,male,1994,9.2,visit
657,The Shawshank Redemption,speech,HADLEY,male,1994,9.2,infirmary
665,The Shawshank Redemption,speech,RED,male,1994,9.2,night
665,The Shawshank Redemption,speech,RED,male,1994,9.2,joint
666,The Shawshank Redemption,speech,RED,male,1994,9.2,cost
666,The Shawshank Redemption,speech,RED,male,1994,9.2,packs
667,The Shawshank Redemption,speech,RED,male,1994,9.2,cigarettes
667,The Shawshank Redemption,speech,RED,male,1994,9.2,sound
688,The Shawshank Redemption,speech,BROOKS,male,1994,9.2,eat
690,The Shawshank Redemption,speech,ANDY,male,1994,9.2,planned
692,The Shawshank Redemption,speech,BROOKS,male,1994,9.2,mind
697,The Shawshank Redemption,speech,BROOKS,male,1994,9.2,mmm
697,The Shawshank Redemption,speech,BROOKS,male,1994,9.2,nice
697,The Shawshank Redemption,speech,BROOKS,male,1994,9.2,ripe
702,The Shawshank Redemption,speech,BROOKS,male,1994,9.2,jake
702,The Shawshank Redemption,speech,BROOKS,male,1994,9.2,fell
703,The Shawshank Redemption,speech,BROOKS,male,1994,9.2,nest
703,The Shawshank Redemption,speech,BROOKS,male,1994,9.2,plate
703,The Shawshank Redemption,speech,BROOKS,male,1994,9.2,shop
704,The Shawshank Redemption,speech,BROOKS,male,1994,9.2,lookin
704,The Shawshank Redemption,speech,BROOKS,male,1994,9.2,till
705,The Shawshank Redemption,speech,BROOKS,male,1994,9.2,fly
708,The Shawshank Redemption,speech,JIGGER,male,1994,9.2,christ
710,The Shawshank Redemption,speech,HEYWOOD,male,1994,9.2,mornin
710,The Shawshank Redemption,speech,HEYWOOD,male,1994,9.2,boys
710,The Shawshank Redemption,speech,HEYWOOD,male,1994,9.2,fine
710,The Shawshank Redemption,speech,HEYWOOD,male,1994,9.2,mornin
711,The Shawshank Redemption,speech,HEYWOOD,male,1994,9.2,fine
715,The Shawshank Redemption,speech,HEYWOOD,male,1994,9.2,send
716,The Shawshank Redemption,speech,HEYWOOD,male,1994,9.2,lined
716,The Shawshank Redemption,speech,HEYWOOD,male,1994,9.2,row
717,The Shawshank Redemption,speech,HEYWOOD,male,1994,9.2,pretty
717,The Shawshank Redemption,speech,HEYWOOD,male,1994,9.2,chorus
717,The Shawshank Redemption,speech,HEYWOOD,male,1994,9.2,line
721,The Shawshank Redemption,speech,FLOYD,male,1994,9.2,smell
723,The Shawshank Redemption,speech,HEYWOOD,male,1994,9.2,gee
723,The Shawshank Redemption,speech,HEYWOOD,male,1994,9.2,terrible
723,The Shawshank Redemption,speech,HEYWOOD,male,1994,9.2,shame
724,The Shawshank Redemption,speech,HEYWOOD,male,1994,9.2,horse
724,The Shawshank Redemption,speech,HEYWOOD,male,1994,9.2,comin
725,The Shawshank Redemption,speech,HEYWOOD,male,1994,9.2,hell
725,The Shawshank Redemption,speech,HEYWOOD,male,1994,9.2,love
725,The Shawshank Redemption,speech,HEYWOOD,male,1994,9.2,horse
726,The Shawshank Redemption,speech,HEYWOOD,male,1994,9.2,mine
726,The Shawshank Redemption,speech,HEYWOOD,male,1994,9.2,owe
727,The Shawshank Redemption,speech,HEYWOOD,male,1994,9.2,sloppy
727,The Shawshank Redemption,speech,HEYWOOD,male,1994,9.2,kiss
729,The Shawshank Redemption,speech,RED,male,1994,9.2,some'a
729,The Shawshank Redemption,speech,RED,male,1994,9.2,cigarettes
730,The Shawshank Redemption,speech,RED,male,1994,9.2,cheap
730,The Shawshank Redemption,speech,RED,male,1994,9.2,bastard
732,The Shawshank Redemption,speech,HEYWOOD,male,1994,9.2,pull
732,The Shawshank Redemption,speech,HEYWOOD,male,1994,9.2,infirmary
732,The Shawshank Redemption,speech,HEYWOOD,male,1994,9.2,duty
733,The Shawshank Redemption,speech,HEYWOOD,male,1994,9.2,week
733,The Shawshank Redemption,speech,HEYWOOD,male,1994,9.2,winnin
733,The Shawshank Redemption,speech,HEYWOOD,male,1994,9.2,horse
734,The Shawshank Redemption,speech,HEYWOOD,male,1994,9.2,mine
736,The Shawshank Redemption,speech,TYRELL,male,1994,9.2,dead
738,The Shawshank Redemption,speech,TYRELL,male,1994,9.2,busted
738,The Shawshank Redemption,speech,TYRELL,male,1994,9.2,head
738,The Shawshank Redemption,speech,TYRELL,male,1994,9.2,pretty
739,The Shawshank Redemption,speech,TYRELL,male,1994,9.2,doc
739,The Shawshank Redemption,speech,TYRELL,male,1994,9.2,home
740,The Shawshank Redemption,speech,TYRELL,male,1994,9.2,night
740,The Shawshank Redemption,speech,TYRELL,male,1994,9.2,poor
740,The Shawshank Redemption,speech,TYRELL,male,1994,9.2,bastard
740,The Shawshank Redemption,speech,TYRELL,male,1994,9.2,lay
740,The Shawshank Redemption,speech,TYRELL,male,1994,9.2,till
741,The Shawshank Redemption,speech,TYRELL,male,1994,9.2,morning
747,The Shawshank Redemption,speech,HEYWOOD,male,1994,9.2,what'd
749,The Shawshank Redemption,speech,ANDY,male,1994,9.2,wondering
752,The Shawshank Redemption,speech,HEYWOOD,male,1994,9.2,care
752,The Shawshank Redemption,speech,HEYWOOD,male,1994,9.2,fish
754,The Shawshank Redemption,speech,HEYWOOD,male,1994,9.2,matter
755,The Shawshank Redemption,speech,HEYWOOD,male,1994,9.2,dead
772,The Shawshank Redemption,speech,BOGS,male,1994,9.2,hard
787,The Shawshank Redemption,speech,RED,male,1994,9.2,wife
787,The Shawshank Redemption,speech,RED,male,1994,9.2,killin
787,The Shawshank Redemption,speech,RED,male,1994,9.2,banker
791,The Shawshank Redemption,speech,RED,male,1994,9.2,ear
791,The Shawshank Redemption,speech,RED,male,1994,9.2,ground
791,The Shawshank Redemption,speech,RED,male,1994,9.2,why'd
796,The Shawshank Redemption,speech,RED,male,1994,9.2,hell
796,The Shawshank Redemption,speech,RED,male,1994,9.2,fit
798,The Shawshank Redemption,speech,RED,male,1994,9.2,everyone's
798,The Shawshank Redemption,speech,RED,male,1994,9.2,innocent
805,The Shawshank Redemption,speech,ANDY,male,1994,9.2,heard
807,The Shawshank Redemption,speech,RED,male,1994,9.2,people
807,The Shawshank Redemption,speech,RED,male,1994,9.2,cold
807,The Shawshank Redemption,speech,RED,male,1994,9.2,fish
808,The Shawshank Redemption,speech,RED,male,1994,9.2,smells
809,The Shawshank Redemption,speech,RED,male,1994,9.2,sweeter
809,The Shawshank Redemption,speech,RED,male,1994,9.2,ordinary
809,The Shawshank Redemption,speech,RED,male,1994,9.2,true
813,The Shawshank Redemption,speech,RED,male,1994,9.2,mind
820,The Shawshank Redemption,speech,ANDY,male,1994,9.2,understand
823,The Shawshank Redemption,speech,RED,male,1994,9.2,locate
824,The Shawshank Redemption,speech,RED,male,1994,9.2,time
824,The Shawshank Redemption,speech,RED,male,1994,9.2,time
825,The Shawshank Redemption,speech,RED,male,1994,9.2,fall
825,The Shawshank Redemption,speech,RED,male,1994,9.2,hands
826,The Shawshank Redemption,speech,RED,male,1994,9.2,irish
829,The Shawshank Redemption,speech,ANDY,male,1994,9.2,rock
829,The Shawshank Redemption,speech,ANDY,male,1994,9.2,hammer
833,The Shawshank Redemption,speech,ANDY,male,1994,9.2,customers
833,The Shawshank Redemption,speech,ANDY,male,1994,9.2,motives
834,The Shawshank Redemption,speech,ANDY,male,1994,9.2,business
836,The Shawshank Redemption,speech,RED,male,1994,9.2,toothbrush
837,The Shawshank Redemption,speech,RED,male,1994,9.2,questions
838,The Shawshank Redemption,speech,RED,male,1994,9.2,quote
838,The Shawshank Redemption,speech,RED,male,1994,9.2,price
838,The Shawshank Redemption,speech,RED,male,1994,9.2,toothbrush
839,The Shawshank Redemption,speech,RED,male,1994,9.2,lethal
839,The Shawshank Redemption,speech,RED,male,1994,9.2,sort
839,The Shawshank Redemption,speech,RED,male,1994,9.2,object
841,The Shawshank Redemption,speech,ANDY,male,1994,9.2,fair
841,The Shawshank Redemption,speech,ANDY,male,1994,9.2,rock
841,The Shawshank Redemption,speech,ANDY,male,1994,9.2,hammer
842,The Shawshank Redemption,speech,ANDY,male,1994,9.2,inches
843,The Shawshank Redemption,speech,ANDY,male,1994,9.2,miniature
843,The Shawshank Redemption,speech,ANDY,male,1994,9.2,pickaxe
844,The Shawshank Redemption,speech,ANDY,male,1994,9.2,sharp
844,The Shawshank Redemption,speech,ANDY,male,1994,9.2,pick
845,The Shawshank Redemption,speech,ANDY,male,1994,9.2,blunt
845,The Shawshank Redemption,speech,ANDY,male,1994,9.2,hammerhead
846,The Shawshank Redemption,speech,ANDY,male,1994,9.2,rocks
848,The Shawshank Redemption,speech,RED,male,1994,9.2,rocks
853,The Shawshank Redemption,speech,RED,male,1994,9.2,quartz
855,The Shawshank Redemption,speech,ANDY,male,1994,9.2,quartz
855,The Shawshank Redemption,speech,ANDY,male,1994,9.2,mica
855,The Shawshank Redemption,speech,ANDY,male,1994,9.2,shale
856,The Shawshank Redemption,speech,ANDY,male,1994,9.2,silted
856,The Shawshank Redemption,speech,ANDY,male,1994,9.2,granite
856,The Shawshank Redemption,speech,ANDY,male,1994,9.2,graded
857,The Shawshank Redemption,speech,ANDY,male,1994,9.2,limestone
857,The Shawshank Redemption,speech,ANDY,male,1994,9.2,cut
858,The Shawshank Redemption,speech,ANDY,male,1994,9.2,hill
862,The Shawshank Redemption,speech,ANDY,male,1994,9.2,rockhound
863,The Shawshank Redemption,speech,ANDY,male,1994,9.2,life
864,The Shawshank Redemption,speech,ANDY,male,1994,9.2,limited
864,The Shawshank Redemption,speech,ANDY,male,1994,9.2,scale
866,The Shawshank Redemption,speech,RED,male,1994,9.2,plant
866,The Shawshank Redemption,speech,RED,male,1994,9.2,toy
867,The Shawshank Redemption,speech,RED,male,1994,9.2,somebody's
867,The Shawshank Redemption,speech,RED,male,1994,9.2,skull
869,The Shawshank Redemption,speech,ANDY,male,1994,9.2,enemies
871,The Shawshank Redemption,speech,RED,male,1994,9.2,wait
874,The Shawshank Redemption,speech,RED,male,1994,9.2,word
874,The Shawshank Redemption,speech,RED,male,1994,9.2,sisters
875,The Shawshank Redemption,speech,RED,male,1994,9.2,real
875,The Shawshank Redemption,speech,RED,male,1994,9.2,shine
879,The Shawshank Redemption,speech,ANDY,male,1994,9.2,explained
880,The Shawshank Redemption,speech,ANDY,male,1994,9.2,homosexual
883,The Shawshank Redemption,speech,RED,male,1994,9.2,human
